file_name.x	Date	Lab	Plate	background_mean	background_SD	threshold	Reference1_val	Reference1_titre	Reference2_val	Reference2_titre	Control1_val	Control1_titre	Control2_val	Control2_titre	Infected1_val	Infected1_titre	Infected2_val	Infected2_titre	Infected3_val	Infected3_titre	Infected4_val	Infected4_titre	file_name.y	inv_Reference1_titre	inv_Reference2_titre	inv_Control1_titre	inv_Control2_titre	inv_Infected1_titre	inv_Infected2_titre	inv_Infected3_titre	inv_Infected4_titre	Reference_average	inv_Reference1_titre_norm	inv_Reference2_titre_norm	inv_Control1_titre_norm	inv_Control2_titre_norm	inv_Infected1_titre_norm	inv_Infected2_titre_norm	inv_Infected3_titre_norm	inv_Infected4_titre_norm
Thu Sep 28 2023 (P7).csv	2023-09-28	Howard	plate_7	2.4215	0.12769830516830344	2.6768966103366068	2.958	1.11354352628034e-6	2.795	1.11354352628034e-6	2.707	0.00456107428364429	2.751	0.00456107428364429	3.124	0.0182442971345771	3.139	4.45417410512137e-6	2.69	1.11354352628034e-6	2.679	6.95964703925215e-8	Thu Sep 28 2023 (P7)	898034.0475242861	898034.0475242861	219.24659363385805	219.24659363385805	54.811648408464706	224508.51188107103	898034.0475242861	14368544.760388527	1.11354352628034e-6	806465150512.8517	806465150512.8517	196890905.8869259	196890905.8869259	49222726.47173165	201616287628.21246	806465150512.8517	12903442408205.582
Tue Aug 08 2023 (P1).csv	2023-08-08	Howard	plate_1	2.402625	0.09961201519610252	2.601849030392205	2.654	1.16703279603434e-7	3.434	1.86725247365494e-6	2.654	0.00191206653302266	2.621	1.16703279603434e-7	2.88	4.66813118413734e-7	2.877	1.19504158313916e-4	2.783	1.86725247365494e-6	2.663	1.86725247365494e-6	Tue Aug 08 2023 (P1)	8568739.485283282	535546.2178302063	522.9943533498104	8568739.485283282	2142184.8713208297	8367.909653596984	535546.2178302063	535546.2178302063	9.91977876629187e-7	8638034866665.053	539877179166.56696	527223807.77985007	8638034866665.053	2159508716666.2725	8435580924.477619	539877179166.56696	539877179166.56696
Tue Aug 08 2023 (P2).csv	2023-08-08	Howard	plate_2	2.51375	0.10647702636182677	2.7267040527236537	2.813	1.98566859641755e-6	2.762	1.98566859641755e-6	2.849	0.0081332985709263	2.8	0.0081332985709263	2.806	3.17706975426809e-5	2.766	1.24104287276097e-7	2.931	0.00203332464273158	2.805	4.96417149104389e-7	Tue Aug 08 2023 (P2)	503608.709834135	503608.709834135	122.95134517434913	122.95134517434913	31475.544364633337	8057739.357346151	491.80538069739526	2014434.839336534	1.98566859641755e-6	253621732620.802	253621732620.802	61919368.31562536	61919368.31562536	15851358288.800074	4057947721932.827	247677473.26250082	1014486930483.205
Tue Aug 08 2023 (P3).csv	2023-08-08	Howard	plate_3	2.41375	0.1382159283770972	2.690181856754194	2.768	1.19230733692396e-7	2.871	1.90769173907833e-6	2.942	0.00781390536326486	2.815	4.88369085204054e-4	2.925	3.05230678252533e-5	2.723	3.05230678252533e-5	2.944	4.76922934769584e-7	2.859	3.05230678252533e-5	Tue Aug 08 2023 (P3)	8387099.274084024	524193.70463025314	127.97697866949505	2047.63165871192	32762.1065393908	32762.1065393908	2096774.818521006	32762.1065393908	1.013461236385363e-6	8275698145098.937	517231134068.6852	126277132.34098725	2020434117.455795	32326945879.2928	32326945879.2928	2068924536274.7341	32326945879.2928
Tue Aug 08 2023 (P4).csv	2023-08-08	Howard	plate_4	2.4875	0.14437847089210662	2.776256941784213	2.862	7.44297967427993e-8	2.89	2.97719186971197e-7	2.826	0.00121945778983402	3.743	0.0195113246373444	2.967	1.19087674788479e-6	2.93	1.19087674788479e-6	2.818	7.62161118646265e-5	2.777	0.00121945778983402	Tue Aug 08 2023 (P4)	13435479.388122136	3358869.847030536	820.0365837476915	51.2522864842305	839717.4617576326	839717.4617576326	13120.585339963018	820.0365837476915	1.8607449185699817e-7	72204842555461.94	18051210638865.492	4407033847.379282	275439615.46120393	4512802659716.365	4512802659716.365	70512541558.06827	4407033847.379282
Tue Aug 08 2023 (P5).csv	2023-08-08	Howard	plate_5	2.3293749999999998	0.1567773102205801	2.64292962044116	2.719	1.94211920191173e-6	2.659	1.94211920191173e-6	2.664	4.97182515689402e-4	3.348	0.0318196810041217	2.644	4.97182515689402e-4	2.674	4.85529800477932e-7	3.345	0.0318196810041217	3.017	3.10739072305876e-5	Tue Aug 08 2023 (P5)	514901.4535336696	514901.4535336696	2011.3338028659002	31.42709066977972	2011.3338028659002	2059605.8141346802	31.42709066977972	32181.340845854425	1.94211920191173e-6	265123506851.0857	265123506851.0857	1035638698.6370553	16181854.666204004	1035638698.6370553	1060494027404.3438	16181854.666204004	16570219178.192896
Tue Aug 15 2023 (P1).csv	2023-08-15	Howard	plate_1	1.953875	0.1015514472007732	2.1569778944015465	2.309	1.3979050479231e-6	2.362	1.3979050479231e-6	2.308	0.00572581907629304	2.215	0.00572581907629304	2.533	0.00572581907629304	2.656	0.0229032763051721	2.603	0.00143145476907326	2.383	8.94659230670787e-5	Tue Aug 15 2023 (P1)	715356.1692088624	715356.1692088624	174.64750224825676	174.64750224825676	174.64750224825676	43.661875562064296	698.590008993027	11177.440143888436	1.3979050479231e-6	511734448825.17847	511734448825.17847	124935168.17020912	124935168.17020912	124935168.17020912	31233792.04255236	499740672.6808365	7995850762.893387
Tue Aug 15 2023 (P2).csv	2023-08-15	Howard	plate_2	2.174375	0.12239273729620208	2.4191604745924042	2.59	1.27809032522014e-6	2.439	3.19522581305034e-7	2.469	0.00523505797210168	2.424	0.00130876449302542	3.368	2.04494452035222e-5	2.579	3.27191123256355e-4	2.42	3.19522581305034e-7	2.444	3.27191123256355e-4	Tue Aug 15 2023 (P2)	782417.3145413323	3129669.258165339	191.01985218294294	764.0794087317718	48901.082158833364	3056.317634927087	3129669.258165339	3056.317634927087	7.988064532625871e-7	979482966550.5127	3917931866202.063	239131583.6304969	956526334.5219876	61217685409.407166	3826105338.08795	3917931866202.063	3826105338.08795
Tue Aug 15 2023 (P3).csv	2023-08-15	Howard	plate_3	2.345875	0.1681856436033877	2.6822462872067754	2.753	1.76626536240017e-6	2.854	1.76626536240017e-6	2.704	2.75978962875026e-8	2.928	0.00723462292439108	2.83	2.82602457984027e-5	3.321	7.06506144960067e-6	2.984	2.82602457984027e-5	2.815	2.82602457984027e-5	Tue Aug 15 2023 (P3)	566166.3424351506	566166.3424351506	36234645.915849715	138.224204696082	35385.39640219694	141541.58560878786	35385.39640219694	35385.39640219694	1.76626536240017e-6	320544327306.39624	320544327306.39624	20514836947609.402	78257892.40878832	20034020456.649776	80136081826.59917	20034020456.649776	20034020456.649776
Tue Aug 15 2023 (P4).csv	2023-08-15	Howard	plate_4	2.68275	0.1533248186041647	2.9893996372083294	3.57	9.62226051639905e-6	3.352	9.62226051639905e-6	3.018	0.00985319476879262	3.092	0.0394127790751705	2.995	6.0139128227494e-7	3.021	6.15824673049539e-4	3.029	2.40556512909976e-6	3.056	0.00246329869219816	Tue Aug 15 2023 (P4)	103925.6833979622	103925.6833979622	101.48992519332253	25.372481298330623	1662810.9343673969	1623.8388030931599	415702.7335918492	405.95970077328934	9.62226051639905e-6	10800547669.733477	10800547669.733477	10547409.833724106	2636852.4584310255	172808762715.73578	168758557.33958563	43202190678.933945	42189639.33489634
Tue Nov 07 2023 (P1).csv	2023-11-07	Howard	plate_1	2.067625	0.09790365161729163	2.263432303234583	2.349	4.19665542078389e-7	2.429	1.67866216831356e-6	2.519	0.00687580024141233	2.33	1.04916385519597e-7	2.282	4.19665542078389e-7	2.328	4.2973751508827e-4	2.357	1.04916385519597e-7	2.382	1.67866216831356e-6	Tue Nov 07 2023 (P1)	2382849.9119739756	595712.4779934925	145.43761669763026	9531399.647895925	2382849.9119739756	2327.0018671620874	9531399.647895925	595712.4779934925	1.0491638551959745e-6	2271189481197.749	567797370299.4359	138622404.85826096	9084757924791.018	2271189481197.749	2217958477.732178	9084757924791.018	567797370299.4359
Tue Nov 07 2023 (P2).csv	2023-11-07	Howard	plate_2	2.806375	0.11151929685677077	3.029413593713542	3.347	1.62800295314083e-6	3.38	1.62800295314083e-6	3.071	1.62800295314083e-6	3.075	1.62800295314083e-6	3.146	2.60480472502533e-5	3.432	1.62800295314083e-6	3.331	1.62800295314083e-6	3.249	6.51201181256332e-6	Tue Nov 07 2023 (P2)	614249.5000213279	614249.5000213279	614249.5000213279	614249.5000213279	38390.59375133296	614249.5000213279	614249.5000213279	153562.37500533197	1.62800295314083e-6	377302448276.45123	377302448276.45123	377302448276.45123	377302448276.45123	23581403017.278183	377302448276.45123	377302448276.45123	94325612069.11281
Tue Nov 07 2023 (P3).csv	2023-11-07	Howard	plate_3	2.140625	0.09162491473393032	2.3238748294678606	2.802	5.05309863689279e-6	2.543	1.2632746592232e-6	2.746	0.0206974920167129	2.537	0.00517437300417821	2.981	5.05309863689279e-6	2.587	8.08495781902846e-5	2.412	3.23398312761138e-4	2.469	0.00129359325104455	Tue Nov 07 2023 (P3)	197898.3732276621	791593.4929106468	48.31503252628462	193.26013010513904	197898.3732276621	12368.648326728888	3092.162081682226	773.0405204205576	3.158186648057995e-6	62662025801.848045	250648103207.39172	15298346.143029286	61193384.57211733	62662025801.848045	3916376612.615505	979094153.1538776	244773538.28846976
Tue Nov 07 2023 (P4).csv	2023-11-07	Howard	plate_4	2.029	0.14185203558638132	2.3127040711727624	2.344	3.92969594212745e-7	2.791	1.57187837685098e-6	2.774	0.00643841383158161	2.878	0.00643841383158161	2.391	4.02400864473851e-4	2.48	0.0016096034578954	2.574	3.92969594212745e-7	3.143	6.28751350740392e-6	Tue Nov 07 2023 (P4)	2544726.143515883	636181.5358789708	155.31775778295196	155.31775778295196	2485.0841245272286	621.2710311318087	2544726.143515883	159045.3839697427	9.824239855318626e-7	2590252458197.287	647563114549.3218	158096463.51301813	158096463.51301813	2529543416.2082872	632385854.0520735	2590252458197.287	161890778637.33044
Tue Nov 07 2023 (P5).csv	2023-11-07	Howard	plate_5	2.78475	0.11823674797383665	3.021223495947673	3.089	6.81019394037844e-7	3.108	2.72407757615138e-6	3.364	0.011157821751916	3.306	0.00278945543797901	3.703	1.08963103046055e-5	3.129	1.74340964873688e-4	3.131	6.81019394037844e-7	3.138	2.72407757615138e-6	Tue Nov 07 2023 (P5)	1468386.96335927	367096.74083981704	89.62322774409637	358.49291097638417	91774.18520995442	5735.886575622151	1468386.96335927	367096.74083981704	1.702548485094612e-6	862464109665.3824	215616027416.34534	52640631.693443924	210562526.77377492	53904006854.086426	3369000428.3804016	862464109665.3824	215616027416.34534
Tue Nov 07 2023 (P6).csv	2023-11-07	Howard	plate_6	2.584	0.12326394444443182	2.830527888888864	3.186	1.7723402986912401e-06	2.921	4.43085074672811e-7	2.877	4.53719116464958e-4	3.132	0.00725950586343933	2.934	4.43085074672811e-7	3.183	4.43085074672811e-7	2.845	4.43085074672811e-7	2.853	4.43085074672811e-7	Tue Nov 07 2023 (P6)	564225.730655922	2256902.9226236832	2204.006760374693	137.75042252341825	2256902.9226236832	2256902.9226236832	2256902.9226236832	2256902.9226236832	1.1077126866820255e-6	509361080214.73425	2037444320858.9329	1989691719.5888035	124355732.47430018	2037444320858.9329	2037444320858.9329	2037444320858.9329	2037444320858.9329
Tue Nov 07 2023 (P7).csv	2023-11-07	Howard	plate_7	2.5953749999999998	0.1567928000351328	2.9089606000702655	3.767	6.82848536910925e-6	3.03	1.70712134227731e-6	3.578	0.0279694760718715	3.02	0.00699236901796787	2.954	1.70712134227731e-6	3.85	6.82848536910925e-6	3.254	6.82848536910925e-6	3.266	1.09255765905748e-4	Tue Nov 07 2023 (P7)	146445.36027327628	585781.4410931059	35.75326178546783	143.0130471418714	585781.4410931059	146445.36027327628	146445.36027327628	9152.835017079768	4.26780335569328e-6	34313989672.911507	137255958691.64621	8377438.884988157	33509755.53995265	137255958691.64621	34313989672.911507	34313989672.911507	2144624354.5569692
Tue Sep 26 2023 (P1).csv	2023-09-26	Howard	plate_1	3.07925	0.16998550358360387	3.4192210071672076	3.814	1.95572426470622e-6	3.441	4.88931066176555e-7	3.717	0.00801064658823667	3.698	0.00801064658823667	3.426	1.22232766544139e-7	3.863	1.95572426470622e-6	3.859	0.00801064658823667	3.438	7.82289705882487e-6	Tue Sep 26 2023 (P1)	511319.5239463961	2045278.0957855843	124.83386815097573	124.83386815097573	8181112.383142321	511319.5239463961	124.83386815097573	127829.88098659918	1.2223276654413876e-6	418316248910.0306	1673264995640.1223	102127990.45655054	102127990.45655054	6693059982560.477	418316248910.0306	102127990.45655054	104579062227.50777
Tue Sep 26 2023 (P2).csv	2023-09-26	Howard	plate_2	2.205875	0.08416724422244079	2.3742094884448814	2.484	1.84837887067389e-6	2.498	1.84837887067389e-6	2.564	0.00757095985428026	2.495	0.00189273996357006	2.648	1.84837887067389e-6	2.395	1.84837887067389e-6	2.426	1.84837887067389e-6	2.392	0.00189273996357006	Tue Sep 26 2023 (P2)	541014.6241476	541014.6241476	132.08364847353505	528.3345938941416	541014.6241476	541014.6241476	541014.6241476	528.3345938941416	1.84837887067389e-6	292696823541.5689	292696823541.5689	71459185.43495329	285836741.73981386	292696823541.5689	292696823541.5689	292696823541.5689	285836741.73981386
Tue Sep 26 2023 (P3).csv	2023-09-26	Howard	plate_3	3.064	0.15119618286942874	3.3663923657388577	3.451	7.09172650589249e-7	3.742	2.836690602357e-6	3.477	1.77293162647312e-7	3.588	0.00290477117681356	3.62	4.5387049637712e-5	3.625	2.836690602357e-6	3.409	2.836690602357e-6	3.613	7.26192794203391e-4	Tue Sep 26 2023 (P3)	1410093.8596110605	352523.46490276454	5640375.438444249	344.261196194107	22032.716556422783	352523.46490276454	352523.46490276454	1377.0447847764262	1.7729316264731246e-6	795345877165.1259	198836469291.28113	3181383508660.5073	194176239.5422673	12427279330.70507	198836469291.28113	198836469291.28113	776704958.1690682
Tue Sep 26 2023 (P4).csv	2023-09-26	Howard	plate_4	3.11925	0.13092173234417578	3.3810934646883517	3.423	1.84495585217435e-6	3.515	4.61238963043588e-7	3.403	2.95192936347896e-5	3.384	0.00755693917050614	3.478	4.61238963043588e-7	3.396	1.15309740760897e-7	3.819	2.95192936347896e-5	3.867	0.00755693917050614	Tue Sep 26 2023 (P4)	542018.389665781	2168073.558663122	33876.149354111316	132.3287084144973	2168073.558663122	8672294.234652488	33876.149354111316	132.3287084144973	1.1530974076089689e-6	470054295577.41833	1880217182309.6711	29378393473.588646	114759349.50620562	1880217182309.6711	7520868729238.685	29378393473.588646	114759349.50620562
Tue Sep 26 2023 (P5).csv	2023-09-26	Howard	plate_5	2.792625	0.14791787055177413	3.0884607411035483	3.096	6.11366836786014e-7	3.233	6.11366836786014e-7	3.215	0.010016634253902	3.193	6.26039640868878e-4	3.33	6.11366836786014e-7	3.566	2.44546734714405e-6	3.242	6.26039640868878e-4	3.19	1.52841709196503e-7	Tue Sep 26 2023 (P5)	1635679.1697388263	1635679.1697388263	99.83393369988008	1597.3429391980735	1635679.1697388263	408919.7924347076	1597.3429391980735	6542716.678955327	6.11366836786014e-7	2675446346317.496	2675446346317.496	163296285.78598088	2612740572.5756817	2675446346317.496	668861586579.3757	2612740572.5756817	10701785385270.02
Tue Sep 26 2023 (P6).csv	2023-09-26	Howard	plate_6	2.449125	0.15766731475755258	2.7644596295151054	3.142	1.32140165568802e-6	3.083	1.32140165568802e-6	2.948	0.00541246118169812	2.849	0.00541246118169812	3.484	8.45697059640331e-5	3.022	5.28560662275207e-6	3.409	0.00541246118169812	3.045	0.00541246118169812	Tue Sep 26 2023 (P6)	756772.1711982611	756772.1711982611	184.75883085895083	184.75883085895083	11824.565174972855	189193.04279956565	184.75883085895083	184.75883085895083	1.32140165568802e-6	572704119100.1302	572704119100.1302	139820341.5771805	139820341.5771805	8948501860.939554	143176029775.03284	139820341.5771805	139820341.5771805
Tue Sep 26 2023 (P7).csv	2023-09-26	Howard	plate_7	2.824	0.07241546796092667	2.968830935921853	3.105	1.30000722660106e-7	3.02	1.30000722660106e-7	2.998	2.08001156256169e-6	3.071	8.32004625024677e-6	3.117	8.32004625024677e-6	2.969	2.08001156256169e-6	3.097	0.00212993184006317	2.972	3.32801850009871e-5	Tue Sep 26 2023 (P7)	7692264.931592378	7692264.931592378	480766.55822452495	120191.63955613112	120191.63955613112	480766.55822452495	469.4985920161379	30047.909889032762	1.30000722660106e-7	59170939777805.89	59170939777805.89	3698183736112.8784	924545934028.2186	924545934028.2186	3698183736112.8784	3611507554.7977343	231136483507.05453
Wed Aug 23 2023 (P1).csv	2023-08-23	Howard	plate_1	2.944875	0.14957982818548765	3.2440346563709754	3.688	1.3126003397755e-6	3.384	1.3126003397755e-6	4.011	0.0215056439668818	3.353	0.00537641099172044	3.331	1.3126003397755e-6	3.311	0.00134410274793011	4.084	0.00134410274793011	3.719	0.00134410274793011	Wed Aug 23 2023 (P1)	761846.5192314627	761846.5192314627	46.49942133981094	185.99768535924412	761846.5192314627	743.9907414369765	743.9907414369765	743.9907414369765	1.3126003397755e-6	580410118865.0956	580410118865.0956	35425422.29401217	141701689.17604893	580410118865.0956	566806756.7041957	566806756.7041957	566806756.7041957
Wed Aug 23 2023 (P2).csv	2023-08-23	Howard	plate_2	2.322625	0.12010226297380319	2.562829525947606	3.145	2.00649117403127e-6	2.749	5.01622793507817e-7	2.596	5.13661740552004e-4	3.042	0.00821858784883207	2.704	0.00205464696220802	2.599	2.00649117403127e-6	2.742	2.00649117403127e-6	2.954	1.28415435138001e-4	Wed Aug 23 2023 (P2)	498382.4563707827	1993529.8254831329	1946.806470198374	121.6754043873983	486.7016175495926	498382.4563707827	498382.4563707827	7787.225880793496	1.2540569837695435e-6	397416116509.08026	1589664466036.3228	1552406705.113598	97025419.06959982	388101676.2783988	397416116509.08026	397416116509.08026	6209626820.454392
Wed Aug 23 2023 (P3).csv	2023-08-23	Howard	plate_3	2.963125	0.12344395778767674	3.210012915575353	3.433	9.32700690293623e-7	3.333	9.32700690293623e-7	3.24	5.9692844178791903e-05	3.392	0.00382034202744268	3.508	1.4923211044698e-5	3.271	9.5508550686067e-4	3.957	0.0152813681097707	3.558	9.32700690293623e-7	Wed Aug 23 2023 (P3)	1072155.3124241717	1072155.3124241717	16752.426756627676	261.75666807230755	67009.70702651059	1047.0266722892302	65.43916701807697	1072155.3124241717	9.32700690293623e-7	1149517013959.3733	1149517013959.3733	17961203343.1152	280643802.2361751	71844813372.46068	1122575208.9447005	70160950.55904387	1149517013959.3733
Wed Aug 23 2023 (P4).csv	2023-08-23	Howard	plate_4	2.483625	0.09966936411383961	2.682963728227679	2.861	6.05784726792712e-7	2.736	6.05784726792712e-7	2.782	0.00248129424094295	2.937	0.00248129424094295	2.717	6.05784726792712e-7	2.716	0.00248129424094295	2.712	0.00248129424094295	2.867	0.00248129424094295	Wed Aug 23 2023 (P4)	1650751.423355348	1650751.423355348	403.015484217614	403.015484217614	1650751.423355348	403.015484217614	403.015484217614	403.015484217614	6.05784726792712e-7	2724980261709.707	2724980261709.707	665278384.2064711	665278384.2064711	2724980261709.707	665278384.2064711	665278384.2064711	665278384.2064711
Wed Aug 23 2023 (P5).csv	2023-08-23	Howard	plate_5	0.951	0.029306264566763572	1.0096125291335272	1.032	1.00253019845961e-7	1.052	1.00253019845961e-7	1.03	2.56647730805661e-5	1.049	4.10636369289057e-4	1.018	1.00253019845961e-7	1.013	4.01012079383845e-7	1.041	6.41619327014152e-6	1.091	6.41619327014152e-6	Wed Aug 23 2023 (P5)	9974761.872874277	9974761.872874277	38963.91356591502	2435.2445978696924	9974761.872874277	2493690.468218563	155855.6542636602	155855.6542636602	1.00253019845961e-7	99495874420546.36	99495874420546.36	388655759455.258	24290984965.95366	99495874420546.36	24873968605136.527	1554623037821.033	1554623037821.033
Wed Aug 23 2023 (P6).csv	2023-08-23	Howard	plate_6	2.019125	0.13820010078557418	2.2955252015711483	2.369	5.18214021367545e-7	2.313	5.18214021367545e-7	2.711	0.00849041852608586	2.557	0.00849041852608586	2.519	2.07285608547018e-6	3.048	8.29142434188072e-6	2.388	5.18214021367545e-7	2.615	0.00212260463152146	Wed Aug 23 2023 (P6)	1929704.637016656	1929704.637016656	117.77982403666108	117.77982403666108	482426.159254164	120606.539813541	1929704.637016656	471.1192961466455	5.18214021367545e-7	3723759986123.5845	3723759986123.5845	227280272.5905507	227280272.5905507	930939996530.8961	232734999132.72403	3723759986123.5845	909121090.362205
Wed Aug 23 2023 (P7).csv	2023-08-23	Howard	plate_7	2.498875	0.12145597379885674	2.7417869475977135	2.754	4.05457105944149e-7	2.767	4.05457105944149e-7	2.924	0.00166075230594723	2.759	1.03797019121702e-4	2.768	6.48731369510638e-6	2.795	4.05457105944149e-7	2.897	1.62182842377659e-6	2.763	4.05457105944149e-7	Wed Aug 23 2023 (P7)	2466352.1377221793	2466352.1377221793	602.1367523735805	9634.188037977276	154147.0086076363	2466352.1377221793	616588.034430547	2466352.1377221793	4.05457105944149e-7	6082892867246.764	6082892867246.764	1485081266.4176707	23761300262.6827	380180804202.923	6082892867246.764	1520723216811.6963	6082892867246.764
Wed Aug 23 2023 (P8).csv	2023-08-23	Howard	plate_8	2.42425	0.1325968648627431	2.689443729725486	2.805	2.1579157138094e-6	2.839	2.1579157138094e-6	2.799	0.00883882276376332	2.85	0.00883882276376332	3.606	8.63166285523762e-6	3.189	2.1579157138094e-6	2.819	0.00883882276376332	2.865	2.1579157138094e-6	Wed Aug 23 2023 (P8)	463410.12932089245	463410.12932089245	113.1372386037333	113.1372386037333	115852.53233022284	463410.12932089245	113.1372386037333	463410.12932089245	2.1579157138094e-6	214748947957.20627	214748947957.20627	52428942.372364715	52428942.372364715	53687236989.30144	214748947957.20627	52428942.372364715	214748947957.20627
Wed Nov 15 2023 (P1).csv	2023-11-15	Howard	plate_1	2.24825	0.06403960827934083	2.376329216558682	2.597	1.58865162775451e-6	2.378	9.92907267346568e-8	2.388	0.00162677926682062	2.517	4.06694816705154e-4	2.447	3.97162906938627e-7	2.621	0.00162677926682062	2.477	1.58865162775451e-6	2.967	1.58865162775451e-6	Wed Nov 15 2023 (P1)	629464.6242949164	10071433.98871867	614.7115471630036	2458.8461886520204	2517858.497179669	614.7115471630036	629464.6242949164	629464.6242949164	8.439711772445833e-7	745836636684.6876	11933386186955.01	728356090.5123894	2913424362.049565	2983346546738.7544	728356090.5123894	745836636684.6876	745836636684.6876
Wed Nov 15 2023 (P2).csv	2023-11-15	Howard	plate_2	1.86725	0.10514581711672064	2.0775416342334414	2.106	4.24720318799393e-7	2.147	4.24720318799393e-7	2.081	0.00173965442580232	2.104	0.00695861770320926	2.237	6.7955251007903e-6	2.091	1.69888127519757e-6	2.221	4.24720318799393e-7	2.296	6.7955251007903e-6	Wed Nov 15 2023 (P2)	2354490.6041387846	2354490.6041387846	574.8268076510684	143.7067019127675	147155.66275867377	588622.6510346968	2354490.6041387846	147155.66275867377	4.24720318799393e-7	5543626004977.818	5543626004977.818	1353424317.621533	338356079.4053842	346476625311.11304	1385906501244.4563	5543626004977.818	346476625311.11304
Wed Nov 15 2023 (P3).csv	2023-11-15	Howard	plate_3	2.4154999999999998	0.1792293024511976	2.7739586049023948	3.153	7.39118521687468e-6	2.89	1.84779630421867e-6	3.271	0.0302742946483187	2.805	0.00756857366207967	2.804	2.95647408674987e-5	3.004	1.84779630421867e-6	2.888	7.39118521687468e-6	2.934	1.84779630421867e-6	Wed Nov 15 2023 (P3)	135296.2983145001	541185.1932580004	33.031322830688495	132.12529132275407	33824.074578625055	541185.1932580004	135296.2983145001	541185.1932580004	4.619490760546675e-6	29288141340.16993	117152565360.67972	7150425.131877423	28601700.52750971	7322035335.042489	117152565360.67972	29288141340.16993	117152565360.67972
Wed Nov 15 2023 (P4).csv	2023-11-15	Howard	plate_4	2.70575	0.19458729219996437	3.0949245843999287	3.242	1.75833855444852e-6	3.335	1.75833855444852e-6	3.17	0.00720215471902115	3.338	0.00720215471902115	3.104	4.39584638612131e-7	3.439	0.00180053867975529	3.11	1.75833855444852e-6	3.321	4.50134669938822e-4	Wed Nov 15 2023 (P4)	568718.6904194551	568718.6904194551	138.84733652818704	138.84733652818704	2274874.761677815	555.3893461127474	568718.6904194551	2221.557384450992	1.75833855444852e-6	323440948832.42	323440948832.42	78965075.3985399	78965075.3985399	1293763795329.677	315860301.5941591	323440948832.42	1263441206.376638
Wed Nov 15 2023 (P5).csv	2023-11-15	Howard	plate_5	2.177	0.10269928362526615	2.382398567250532	2.969	1.14933028064747e-5	2.491	1.79582856351168e-7	2.468	4.59732112258989e-5	2.53	0.0117691420738301	2.451	0.0117691420738301	2.403	7.1833142540467e-7	2.598	1.83892844903596e-4	2.517	2.87332570161868e-6	Wed Nov 15 2023 (P5)	87007.19165222502	5568460.265742376	21751.79791305621	84.96796059787596	84.96796059787596	1392115.066435598	5437.949478264041	348028.7666088995	5.836442831412934e-6	14907571986.130737	954084607112.3629	3726892996.532676	14558175.76770579	14558175.76770579	238521151778.0914	931723249.1331673	59630287944.52285
Wed Nov 15 2023 (P6).csv	2023-11-15	Howard	plate_6	2.1765	0.10634042370747691	2.389180847414954	2.566	4.27063845080269e-7	2.404	4.27063845080269e-7	2.679	0.00699701403779512	2.504	4.37313377362195e-4	2.487	4.27063845080269e-7	2.664	1.09328344340549e-4	2.504	1.09328344340549e-4	2.63	2.73320860851372e-5	Wed Nov 15 2023 (P6)	2341570.262900725	2341570.262900725	142.9181068664995	2286.689709863992	2341570.262900725	9146.758839455946	9146.758839455946	36587.03535782385	4.27063845080269e-7	5482951296100.971	5482951296100.971	334652789.0686631	5354444625.09861	5482951296100.971	21417778500.39439	21417778500.39439	85671114001.57771
Wed Nov 15 2023 (P7).csv	2023-11-15	Howard	plate_7	2.390625	0.14404457395443362	2.678714147908867	2.964	1.64354510767399e-6	2.886	4.10886276918497e-7	2.736	0.00673196076103265	2.806	0.00673196076103265	2.878	1.64354510767399e-6	2.916	0.00673196076103265	2.946	1.64354510767399e-6	2.913	0.00673196076103265	Wed Nov 15 2023 (P7)	608440.8607532772	2433763.4430131116	148.54513201984335	148.54513201984335	608440.8607532772	148.54513201984335	608440.8607532772	148.54513201984335	1.0272156922962435e-6	592320449654.7023	2369281798618.8115	144609484.7789803	144609484.7789803	592320449654.7023	144609484.7789803	592320449654.7023	144609484.7789803
Wed Nov 15 2023 (P8).csv	2023-11-15	Howard	plate_8	2.9623749999999998	0.07850739273651695	3.1193897854730337	3.282	5.39619284049442e-7	3.577	5.39619284049442e-7	3.141	1.3490482101236e-7	3.124	1.3490482101236e-7	3.227	3.45356341791643e-5	3.184	1.3490482101236e-7	3.315	5.39619284049442e-7	3.396	3.45356341791643e-5	Wed Nov 15 2023 (P8)	1853158.3832507664	1853158.3832507664	7412633.533003093	7412633.533003093	28955.59973829321	7412633.533003093	1853158.3832507664	28955.59973829321	5.39619284049442e-7	3434195993412.594	3434195993412.594	13736783973650.428	13736783973650.428	53659312397.07176	13736783973650.428	3434195993412.594	53659312397.07176
Wed Oct 04 2023 (P1).csv	2023-10-04	Howard	plate_1	2.819625	0.17201988049558184	3.1636647609911637	3.226	2.0510848638494e-6	3.207	3.20482009976469e-8	3.347	0.00840124360232715	3.237	0.00210031090058179	3.46	3.28173578215904e-5	3.604	1.31269431286362e-4	3.234	2.0510848638494e-6	3.306	0.00840124360232715	Wed Oct 04 2023 (P1)	487546.8673310948	31202999.50919004	119.02999690700547	476.11998762802125	30471.679208193425	7617.919802048333	487546.8673310948	119.02999690700547	1.0415665324235235e-6	468089989601.20935	29957759334477.375	114279782.61748266	457119130.46993005	29255624350.075584	7313906087.518873	468089989601.20935	114279782.61748266
